seed,basin,unconstrained_nse,same_checkpoint_projected_nse,feasible_retrained_nse,same_checkpoint_nse_loss,eligible_recovery_case,recovery_fraction,paired_nse_gap_unconstrained_minus_feasible,unconstrained_kge,feasible_retrained_kge,paired_kge_gap_unconstrained_minus_feasible,unconstrained_rmse_mm_day,feasible_retrained_rmse_mm_day,unconstrained_bias_ratio,feasible_retrained_bias_ratio
29,06350000,0.37962090969085693,-3.572913646697998,0.24509334564208984,3.952534556388855,True,0.9659642282364571,0.1345275640487671,0.2468056904958762,0.05097564920522113,0.19583004129065507,0.3339853286743164,0.36842188239097595,0.7258360981941223,1.6794054508209229
29,07208500,0.6855199933052063,-4.162076950073242,0.3434380292892456,4.8475969433784485,True,0.929432671896696,0.3420819640159607,0.8013919930458049,0.5429908216608423,0.25840117138496255,0.1491830199956894,0.2155563086271286,0.9635158181190491,1.348020315170288
29,08158810,0.4986887574195862,-0.03411054611206055,0.4988635778427124,0.5327993035316467,True,1.000328116838681,-0.0001748204231262207,0.4666514612392071,0.6177251130762575,-0.15107365183705046,1.6269898414611816,1.6267061233520508,0.8583938479423523,1.0108152627944946
29,08190500,0.37920963764190674,-9.586581230163574,-0.8973580598831177,9.965790867805481,True,0.8719050284660317,1.2765676975250244,0.3499248974886646,-1.5981105523260348,1.9480354498146994,0.28906479477882385,0.505355954170227,1.5775861740112305,3.452305555343628
29,09047700,0.762015700340271,-1.8804891109466553,0.7582881450653076,2.6425048112869263,True,0.9985893856241843,0.003727555274963379,0.8365590889450987,0.8191355484243454,0.017423540520753233,0.353387713432312,0.356144517660141,1.0773608684539795,1.1105356216430664
29,09404450,-0.13114535808563232,0.04116237163543701,-0.20296990871429443,-0.17230772972106934,False,,0.07182455062866211,0.46041010886495715,0.44938435449707204,0.01102575436788511,0.23695950210094452,0.244366854429245,1.1966707706451416,1.1742734909057617
29,09513780,0.5818253755569458,0.561676561832428,0.48736172914505005,0.020148813724517822,False,,0.09446364641189575,0.5845445281413908,0.523369958663058,0.061174569478332774,1.1557668447494507,1.279666781425476,1.180599331855774,1.3768523931503296
29,10259000,0.7558332681655884,0.778428316116333,0.7717467546463013,-0.02259504795074463,False,,-0.01591348648071289,0.6550291922263209,0.6623292876097986,-0.007300095383477645,0.3217424154281616,0.31108108162879944,1.26665198802948,1.250908374786377
29,11151300,0.13646245002746582,-0.43149471282958984,0.23073232173919678,0.5679571628570557,True,1.1659806018424261,-0.09426987171173096,-0.131167755488939,-0.15918371497150563,0.028015959482566632,0.2059263288974762,0.19436140358448029,2.0638527870178223,2.0995686054229736
29,11230500,0.7643046975135803,0.763708770275116,0.7920523881912231,0.0005959272384643555,False,,-0.027747690677642822,0.7658501492629456,0.8933389820387725,-0.1274888327758269,1.2503069639205933,1.174405813217163,1.1445212364196777,1.0258885622024536
29,11475560,0.755996823310852,0.7758268713951111,0.7557234764099121,-0.019830048084259033,False,,0.0002733469009399414,0.6553796262156508,0.6548428571607599,0.0005367690548909732,3.85334849357605,3.85550594329834,0.8602245450019836,0.877477765083313
29,11522500,0.7884836196899414,0.7719346284866333,0.7726138830184937,0.016548991203308105,False,,0.015869736671447754,0.7252479368005438,0.6791849386052284,0.04606299819531534,1.339049220085144,1.3883740901947021,0.8596224784851074,0.8525904417037964
29,12035000,0.9171263575553894,0.8959393501281738,0.9222923517227173,0.021187007427215576,False,,-0.005165994167327881,0.8466108311452682,0.8497107893430955,-0.0030999581978272683,2.494361400604248,2.4153659343719482,0.9031094312667847,0.9036391973495483
29,12092000,0.6768819689750671,0.7010990381240845,0.710974395275116,-0.024217069149017334,False,,-0.03409242630004883,0.6408244981866746,0.648516254489853,-0.00769175630317831,2.476776599884033,2.3424720764160156,0.8429113626480103,0.8748326301574707
29,12383500,0.7221614122390747,0.7315330505371094,0.670353889465332,-0.009371638298034668,False,,0.051807522773742676,0.6509309947908155,0.5995147440219549,0.05141625076886058,0.6592593193054199,0.7180983424186707,0.8969156742095947,0.8982954621315002
29,12411000,0.7791337966918945,0.5251222252845764,0.7720069885253906,0.2540115714073181,True,0.9719429783178036,0.007126808166503906,0.7589142674982954,0.7769307935243139,-0.018016526026018553,1.2404009103775024,1.2602543830871582,0.9300926327705383,0.9925113320350647
29,14138870,0.8340208530426025,0.6770390272140503,0.8163626194000244,0.15698182582855225,True,0.8875141529958789,0.017658233642578125,0.8540956958896286,0.8536696481621926,0.0004260477274360408,2.9034621715545654,3.0540058612823486,1.0979688167572021,1.1029571294784546
47,01434025,0.5660655498504639,0.31817543506622314,0.528488278388977,0.24789011478424072,True,0.8484115774677283,0.037577271461486816,0.6872970725131794,0.6513735374120129,0.035923535101166526,3.2905197143554688,3.4300360679626465,0.9995759129524231,0.9573631286621094
47,02300700,0.6370769143104553,-0.07416689395904541,0.6135883331298828,0.7112438082695007,True,0.9669753452930273,0.02348858118057251,0.700768222057126,0.6923783351047498,0.008389886952376191,2.6164066791534424,2.699746608734131,1.1532503366470337,1.1699514389038086
47,02363000,0.7615119814872742,-1.7049696445465088,0.7682016491889954,2.466481626033783,True,1.0027122309086398,-0.006689667701721191,0.8325227847975014,0.819943277012211,0.012579507785290378,0.852699875831604,0.8406555652618408,1.0895776748657227,1.1212012767791748
47,03364500,0.6610947251319885,-0.03488051891326904,0.6156873106956482,0.6959752440452576,True,0.934757141400007,0.04540741443634033,0.6645996901653524,0.6830105306946723,-0.01841084052931996,2.0193607807159424,2.1503891944885254,0.9155566692352295,1.0000370740890503
47,03455500,0.5630983114242554,0.15677309036254883,0.5642980337142944,0.40632522106170654,True,1.002952615855113,-0.0011997222900390625,0.7603921605426172,0.7117846929366428,0.04860746760597434,2.760120391845703,2.7563283443450928,1.1049058437347412,1.1068944931030273
47,04024430,0.7710656523704529,-0.8227698802947998,0.729865312576294,1.5938355326652527,True,0.9741501936995578,0.041200339794158936,0.7964685599498328,0.7059607601586424,0.09050779979119039,0.6937834024429321,0.7536308169364929,1.1244488954544067,1.2627078294754028
47,06280300,0.8620327711105347,0.842853307723999,0.8439586162567139,0.019179463386535645,False,,0.0180741548538208,0.8536394479285594,0.7949277312680679,0.058711716660491464,0.6252224445343018,0.6649156808853149,0.936408281326294,0.9352508783340454
47,06350000,0.2304871678352356,-9.587139129638672,0.4905931353569031,9.817626297473907,True,1.0264937735090398,-0.2601059675216675,0.20716526955480807,0.38926809762970105,-0.18210282807489298,0.37196898460388184,0.30264338850975037,0.8349536657333374,0.9364298582077026
47,07208500,0.7000468969345093,-1.077275037765503,0.6900513768196106,1.7773219347000122,True,0.9943760778957663,0.009995520114898682,0.7099931990125716,0.7458665711437473,-0.035873372131175696,0.14569665491580963,0.14810432493686676,1.217273235321045,1.2073194980621338
47,08158810,0.3706222176551819,0.1084362268447876,0.49816274642944336,0.2621859908103943,True,1.4864505856321488,-0.12754052877426147,0.2519327923279995,0.5970781403969408,-0.34514534806894137,1.8230005502700806,1.6278432607650757,0.6839630603790283,1.1301138401031494
47,08190500,0.2525709867477417,-82.19136047363281,-0.7897385358810425,82.44393146038055,True,0.9873573530014191,1.0423095226287842,0.4676126956477885,-0.994529640884656,1.4621423365324446,0.31718140840530396,0.4908146858215332,1.401348352432251,2.8441009521484375
47,09047700,0.7317036986351013,0.2753830552101135,0.7513060569763184,0.4563206434249878,True,1.042957421768361,-0.01960235834121704,0.8636512637059797,0.8286595947138181,0.03499166899216155,0.37521883845329285,0.36125168204307556,1.0003900527954102,1.1069836616516113
47,09404450,0.48062336444854736,-14.350027084350586,0.2733948826789856,14.830650448799133,True,0.9860270132800317,0.20722848176956177,0.720987527357924,0.6361929046946639,0.0847946226632601,0.16056694090366364,0.18991713225841522,1.048612356185913,1.102553367614746
47,09513780,0.4875555634498596,-0.6762131452560425,0.5078847408294678,1.163768708705902,True,1.0174684000588174,-0.020329177379608154,0.6853476252044324,0.626574846470783,0.05877277873364939,1.2794249057769775,1.253790020942688,1.1391637325286865,1.256845235824585
47,10259000,0.7958284616470337,-0.8375979661941528,0.8342180252075195,1.6334264278411865,True,1.0235024748627481,-0.03838956356048584,0.6514321628937558,0.6865393446148965,-0.03510718172114069,0.29421356320381165,0.2651146650314331,1.1676478385925293,1.1902990341186523
47,11151300,0.34662723541259766,-11.238611221313477,0.16570889949798584,11.585238456726074,True,0.9843837192829142,0.18091833591461182,0.43977580708253616,-0.18261305296963237,0.6223888600521685,0.1791231781244278,0.20240911841392517,1.439491868019104,2.118095874786377
47,11230500,0.7245663404464722,0.7202459573745728,0.7802056670188904,0.004320383071899414,False,,-0.05563932657241821,0.7782976574612277,0.8420193877278934,-0.06372173026666572,1.351604700088501,1.2073951959609985,1.1584264039993286,1.076579213142395
47,11475560,0.7464295625686646,0.731879472732544,0.7526047229766846,0.014550089836120605,False,,-0.0061751604080200195,0.6400273425312171,0.6644628172587763,-0.024435474727559248,3.928166151046753,3.880040407180786,0.8552829027175903,0.9025068283081055
47,11522500,0.7501696944236755,0.7622520923614502,0.7617419362068176,-0.012082397937774658,False,,-0.01157224178314209,0.6865499361973635,0.6848572760220323,0.0016926601753312065,1.4552818536758423,1.4211775064468384,0.8611271977424622,0.8812346458435059
47,12035000,0.9123445749282837,0.8846982717514038,0.9212251901626587,0.027646303176879883,False,,-0.008880615234375,0.8459305876496173,0.8613712424509024,-0.015440654801285092,2.5653140544891357,2.4318952560424805,0.8878885507583618,0.9119422435760498
47,12092000,0.7229012250900269,0.7440166473388672,0.7139723300933838,-0.021115422248840332,False,,0.008928894996643066,0.6585116052789994,0.6550253716708987,0.0034862336081007417,2.293631076812744,2.330291509628296,0.8775418400764465,0.887323260307312
47,12383500,0.6983402967453003,0.6977128386497498,0.6741842031478882,0.0006274580955505371,False,,0.02415609359741211,0.6291388120108629,0.5962059227049965,0.03293288930586635,0.6869396567344666,0.7139142751693726,0.8860082626342773,0.8927366733551025
47,12411000,0.7728934288024902,0.5172189474105835,0.8136810064315796,0.25567448139190674,True,1.1595293257545274,-0.040787577629089355,0.7607274225537183,0.8028105663483013,-0.042083143794583,1.25780189037323,1.1392682790756226,0.9194208383560181,0.9746074676513672
47,14138870,0.8245944976806641,0.7073585391044617,0.8283230662345886,0.11723595857620239,True,1.0318039669671915,-0.0037285685539245605,0.8436787558852775,0.8717218637150451,-0.0280431078297676,2.9847707748413086,2.9528770446777344,1.123103380203247,1.0905120372772217
