seed,basin,nse_unconstrained_original,nse_unconstrained_fixed_reachable,nse_feasible_retrained,kge_unconstrained_original,kge_feasible_retrained,rmse_unconstrained_original_mm_day,rmse_feasible_retrained_mm_day,bias_ratio_unconstrained_original,bias_ratio_feasible_retrained,transfer_gap_nse,same_checkpoint_penalty_nse,recovery_fraction,high_skill_unconstrained_original,recovery_eligible,transfer_gap_within_0_10,recovery_at_least_0_80,feasible_retrained_beats_fixed_projection
11,01638480,0.299561083316803,-0.029047608375549316,0.3918026089668274,0.32560773071572635,0.44233418458650664,2.1594269275665283,2.012220859527588,1.229708194732666,0.960773229598999,-0.09224152565002441,0.3286086916923523,1.2807032436512122,False,True,True,True,True
11,01639500,0.3370336890220642,-0.7849335670471191,0.44527536630630493,0.42540786658543306,0.6590261558704513,1.4315816164016724,1.3095108270645142,1.5064018964767456,0.9603830575942993,-0.10824167728424072,1.1219672560691833,1.096474898620006,False,True,True,True,True
11,01644000,0.31222134828567505,-0.09099888801574707,0.49414247274398804,0.3915789189245825,0.46352775805880175,1.7377549409866333,1.4903156757354736,1.210925817489624,0.8115833401679993,-0.181921124458313,0.4032202363014221,1.451170621115157,False,True,True,True,True
11,01664000,0.4443816542625427,-0.318229079246521,0.6647744178771973,0.489232305647057,0.6838815503132283,1.1872442960739136,0.9221898913383484,1.443757176399231,0.9983140230178833,-0.22039276361465454,0.7626107335090637,1.288997720502232,False,True,True,True,True
11,01666500,0.36351484060287476,-0.08041548728942871,0.4253470301628113,0.4852667337460598,0.4866425874466409,1.4375122785568237,1.3659042119979858,0.9663094282150269,0.8796746134757996,-0.06183218955993652,0.44393032789230347,1.1392835444550589,False,True,True,True,True
11,01667500,0.4310150146484375,-0.3086364269256592,0.5214225053787231,0.6158123078547587,0.6985305879542449,1.209954857826233,1.1096726655960083,1.1774015426635742,1.0053409337997437,-0.09040749073028564,0.7396514415740967,1.1222298580773182,False,True,True,True,True
11,01669000,0.45993155241012573,-2.71488881111145,0.3640247583389282,0.6218238057892458,0.6881299258230033,0.952273428440094,1.0333735942840576,1.088401436805725,1.0698953866958618,0.09590679407119751,3.174820363521576,0.9697914265723003,False,True,True,True,True
11,01669520,0.28210747241973877,-1.903367519378662,0.28191494941711426,0.6634572219203171,0.6506505268957441,1.316253423690796,1.3164299726486206,0.9863861203193665,1.0469850301742554,0.00019252300262451172,2.185474991798401,0.9999119079361022,False,True,True,True,True
11,02011400,-0.11133027076721191,-0.7050400972366333,-0.05947864055633545,-0.06880613456725859,0.15693453756417064,1.5198428630828857,1.4839634895324707,2.007260799407959,1.7419097423553467,-0.051851630210876465,0.5937098264694214,1.0873349705515563,False,True,True,True,True
11,02013000,0.559016227722168,0.17785096168518066,0.5392873287200928,0.48675149518133154,0.4882092148935905,1.3303122520446777,1.3597445487976074,1.4082719087600708,1.415107250213623,0.019728899002075195,0.3811652660369873,0.948240564500542,True,True,True,True,True
11,02014000,0.5089008212089539,0.22283101081848145,0.4366113543510437,0.6111757056428626,0.5756886181780574,1.3293523788452148,1.4238346815109253,1.2561906576156616,1.2954471111297607,0.07228946685791016,0.2860698103904724,0.747301308169365,True,True,True,False,True
11,02015700,0.15175724029541016,-0.1171027421951294,0.2758416533470154,0.25734692938269943,0.4827705311753654,1.7486250400543213,1.6156725883483887,1.682207465171814,1.373420238494873,-0.12408441305160522,0.26885998249053955,1.461520572538055,False,True,True,True,True
11,02016000,0.4386606812477112,0.3775373697280884,0.35816025733947754,0.4750861427853825,0.45926564234923983,1.4772529602050781,1.5796302556991577,1.3240045309066772,1.3766669034957886,0.08050042390823364,0.0611233115196228,-0.31701673071803516,False,True,True,False,False
11,02017500,0.5421899557113647,0.2277500033378601,0.45760488510131836,0.6298261285102473,0.5825839989155805,1.2792227268218994,1.3923916816711426,1.266670823097229,1.2904940843582153,0.08458507061004639,0.31443995237350464,0.7309976993331535,True,True,True,False,True
11,02018000,0.5239663124084473,0.3212171792984009,0.36433207988739014,0.5758816788103025,0.5356692251669493,1.2854769229888916,1.4854587316513062,1.2797777652740479,1.280886173248291,0.15963423252105713,0.2027491331100464,0.2126514670007873,True,True,False,False,True
11,02027000,0.5486665964126587,0.26960402727127075,0.4217996597290039,0.5803568587329053,0.668143302258762,1.6671192646026611,1.8869357109069824,1.195496678352356,1.034159779548645,0.12686693668365479,0.27906256914138794,0.5453817505013464,True,True,False,False,True
