seed,basin,original_nse,ordered_feasible_nse,paired_nse_decline,nse_declines
29,12025700,0.7404031753540039,0.7331012487411499,0.007301926612854004,True
29,12040500,0.6919366121292114,0.7587888836860657,-0.06685227155685425,False
29,12041200,0.6205757856369019,0.7229399085044861,-0.10236412286758423,False
29,12054000,0.6514600515365601,0.6942791938781738,-0.04281914234161377,False
29,12082500,0.6098198294639587,0.6115908622741699,-0.0017710328102111816,False
29,12114500,0.6817284822463989,0.5875951051712036,0.09413337707519531,True
29,12115000,0.7347173094749451,0.6701933145523071,0.06452399492263794,True
29,12117000,0.6755232810974121,0.335088312625885,0.3404349684715271,True
29,12143600,0.6727503538131714,0.6887763738632202,-0.016026020050048828,False
29,12144000,0.6468648910522461,0.6574665307998657,-0.010601639747619629,False
29,12145500,0.7351070642471313,0.6797377467155457,0.05536931753158569,True
29,12147500,0.7607170939445496,0.7603850364685059,0.00033205747604370117,True
29,12167000,0.6786801815032959,0.6939110159873962,-0.015230834484100342,False
29,12178100,0.6100682020187378,0.7573667168617249,-0.14729851484298706,False
29,12189500,0.580194890499115,0.6164343357086182,-0.036239445209503174,False
29,12377150,0.683762788772583,0.6934014558792114,-0.009638667106628418,False
29,12447390,0.5830470323562622,0.4541444778442383,0.12890255451202393,True
29,12451000,0.5734046697616577,0.5882735848426819,-0.01486891508102417,False
29,13011500,0.6669966578483582,0.6645565032958984,0.002440154552459717,True
29,13011900,0.6933916807174683,0.7305023670196533,-0.03711068630218506,False
29,13023000,0.6657564640045166,0.6373651027679443,0.028391361236572266,True
29,13240000,0.5792728662490845,0.5994980335235596,-0.020225167274475098,False
29,14137000,0.741294264793396,0.5281237959861755,0.21317046880722046,True
29,14138800,0.7692239284515381,0.7459902763366699,0.023233652114868164,True
29,14138900,0.807911217212677,0.8152447938919067,-0.007333576679229736,False
29,14139800,0.8469902276992798,0.821416437625885,0.025573790073394775,True
29,14141500,0.8005222678184509,0.7166260480880737,0.0838962197303772,True
29,14154500,0.5998350381851196,0.495297372341156,0.10453766584396362,True
29,14158790,0.7233019471168518,0.6557426452636719,0.06755930185317993,True
29,14182500,0.7204039692878723,0.7471336722373962,-0.026729702949523926,False
29,14185000,0.818152129650116,0.7647164463996887,0.053435683250427246,True
29,14185900,0.745383620262146,0.7763068675994873,-0.03092324733734131,False
29,14187000,0.7740997672080994,0.6481959819793701,0.12590378522872925,True
29,14222500,0.7898660898208618,0.7137279510498047,0.07613813877105713,True
29,14236200,0.7664857506752014,0.7599781155586243,0.0065076351165771484,True
29,14301000,0.7793043851852417,0.6890178918838501,0.0902864933013916,True
29,14303200,0.7658091187477112,0.7317501306533813,0.034058988094329834,True
29,14305500,0.8686761856079102,0.8655338883399963,0.0031422972679138184,True
29,14306340,0.5900536775588989,0.4788087010383606,0.11124497652053833,True
29,14309500,0.7512058019638062,0.6707603931427002,0.08044540882110596,True
29,14316700,0.714606523513794,0.6226255297660828,0.09198099374771118,True
29,14325000,0.7699535489082336,0.715832531452179,0.05412101745605469,True
29,14400000,0.6433776021003723,0.6578250527381897,-0.014447450637817383,False
29,11143000,0.6001302003860474,0.5952639579772949,0.004866242408752441,True
29,11237500,0.5688992142677307,0.5656629800796509,0.003236234188079834,True
29,11264500,0.732664942741394,0.7315058708190918,0.001159071922302246,True
29,11266500,0.7279819846153259,0.7273771166801453,0.0006048679351806641,True
29,11451100,0.5506967306137085,0.5306282639503479,0.020068466663360596,True
29,11468500,0.8201873302459717,0.7306993007659912,0.08948802947998047,True
29,11476600,0.7119489908218384,0.7119279503822327,2.104043960571289e-05,True
29,11478500,0.6561144590377808,0.6715937852859497,-0.015479326248168945,False
29,11480390,0.5902150273323059,0.5546125173568726,0.03560250997543335,True
29,11481200,0.6932463645935059,0.7043247222900391,-0.011078357696533203,False
29,11482500,0.7507171034812927,0.7305486798286438,0.020168423652648926,True
29,11528700,0.6284670233726501,0.34041792154312134,0.2880491018295288,True
29,11532500,0.7917867302894592,0.8185211420059204,-0.02673441171646118,False
47,01022500,0.5269199013710022,0.22695684432983398,0.2999630570411682,True
47,01031500,0.6034175157546997,0.4615744352340698,0.14184308052062988,True
47,01055000,0.5710452198982239,0.5049237608909607,0.06612145900726318,True
47,01073000,0.6605159640312195,0.25960081815719604,0.40091514587402344,True
47,01123000,0.6744588017463684,0.040799736976623535,0.6336590647697449,True
47,01162500,0.5734888911247253,-0.039872050285339355,0.6133609414100647,True
47,01169000,0.5263296365737915,0.3993282914161682,0.1270013451576233,True
47,01170100,0.5103955268859863,0.2389991283416748,0.2713963985443115,True
47,01181000,0.5358107089996338,0.4253953695297241,0.11041533946990967,True
47,01187300,0.644697904586792,0.3084791898727417,0.3362187147140503,True
47,01195100,0.6383463740348816,0.04998195171356201,0.5883644223213196,True
47,01350000,0.6703576445579529,0.2859785556793213,0.3843790888786316,True
47,01350140,0.5067538022994995,-0.13424944877624512,0.6410032510757446,True
47,01365000,0.6412484645843506,0.35874271392822266,0.28250575065612793,True
47,01413500,0.5078929662704468,-0.4154081344604492,0.923301100730896,True
47,01414500,0.5403879880905151,-0.15878260135650635,0.6991705894470215,True
47,01415000,0.5308244824409485,-0.39860284328460693,0.9294273257255554,True
47,01423000,0.5977298021316528,-0.1277942657470703,0.7255240678787231,True
47,01435000,0.6385465860366821,0.45321667194366455,0.18532991409301758,True
47,01440000,0.6396082043647766,-0.3702586889266968,1.0098668932914734,True
47,01440400,0.5390814542770386,0.2564259171485901,0.2826555371284485,True
47,01510000,0.6410632729530334,0.2318463921546936,0.40921688079833984,True
47,01518862,0.5302152037620544,-0.33930647373199463,0.8695216774940491,True
47,01532000,0.6244837045669556,-0.03208744525909424,0.6565711498260498,True
47,01539000,0.6364092230796814,0.34828418493270874,0.28812503814697266,True
47,01543000,0.5461431741714478,0.22532212734222412,0.32082104682922363,True
47,01543500,0.544053852558136,0.24452239274978638,0.2995314598083496,True
47,01545600,0.5029003620147705,-0.31309473514556885,0.8159950971603394,True
47,01547700,0.5679952502250671,0.20196640491485596,0.3660288453102112,True
47,01548500,0.6613031625747681,-0.09674549102783203,0.7580486536026001,True
47,01549500,0.6995824575424194,-0.20141804218292236,0.9010004997253418,True
47,01550000,0.6976094245910645,-0.05286085605621338,0.7504702806472778,True
47,01552000,0.6719938516616821,0.17296981811523438,0.49902403354644775,True
47,01552500,0.5666016936302185,0.3374707102775574,0.22913098335266113,True
47,01557500,0.5715047717094421,0.044598519802093506,0.5269062519073486,True
47,01568000,0.575937032699585,-0.08486330509185791,0.6608003377914429,True
47,01596500,0.6749159693717957,-0.053215861320495605,0.7281318306922913,True
47,01632900,0.540825366973877,-0.5851045846939087,1.1259299516677856,True
47,01664000,0.5525941848754883,-0.8308670520782471,1.3834612369537354,True
47,02013000,0.58970046043396,-0.759894847869873,1.349595308303833,True
47,02016000,0.5028373003005981,-0.16359388828277588,0.666431188583374,True
47,02017500,0.5566256046295166,-0.6088283061981201,1.1654539108276367,True
47,02018000,0.5322264432907104,-0.47181451320648193,1.0040409564971924,True
47,02028500,0.5057611465454102,-0.621394157409668,1.1271553039550781,True
47,02125000,0.5074317455291748,0.2552012801170349,0.2522304654121399,True
47,02137727,0.5304620265960693,-0.26272380352020264,0.793185830116272,True
47,02196000,0.5084681510925293,-1.929511308670044,2.4379794597625732,True
47,02361000,0.7616531848907471,-1.5974540710449219,2.359107255935669,True
47,02372250,0.690779983997345,-1.5305352210998535,2.2213152050971985,True
47,02395120,0.559984564781189,-1.0127437114715576,1.5727282762527466,True
47,02415000,0.7341169118881226,-0.862902045249939,1.5970189571380615,True
